Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LandNotFlat,Shed,NoGarage,NFloors,SplitLvl,LvlFinished,RoofMatlCompShg,YearRemodDiff,OverallGoodQual,OverallPoorQual,OverallGoodCond,OverallPoorCond,LotDepth,LotShapeRatio,GrLivLotRatio,HouseLotAreaRatio,HouseLotAreaDiff,Garage1stFlrRatio,GrLiv1stFlrRatio,FloorsSFRatio,Bsmt1stFlrRatio,Bsmt2FlrRatio,Bsmt1FlrRatio,OverallQualCond,RailroadNearby,RoadNearby,PosSiteNearby,Bath,BsmtBath,BathTotal,QualTimes1stFlSF,QualTimes2ndFlSF,QualTimesGrLivArea,QualTimesLotArea,QualTimesGarageArea,QualTimesBath,QualTimesKitchen,CondTimes1stFlSF,CondTimes2ndFlSF,CondTimesGrLivArea,CondTimesLotArea,CondTimesGarageArea,CondTimesBath,CondTimesKitchen,GarageQualTimesArea,GarageCondTimesArea,GarageQualCond,ExterQualTimesLotArea,ExterQualTimesGrLivArea,ExterQualTimes1stFlrSF,ExterCondTimesLotArea,ExterCondTimesGrLivArea,ExterCondTimes1stFlrSF,RealEstateVol
814,20,RL,75,9750,4,Lvl,4,Inside,1,NAmes,1Fam,6,6,1958,1958,Gable,MetalSd,MetalSd,BrkFace,243,3,3,CBlock,3,3,1,2,608,0,0,834,1442,GasA,4,1,SBrkr,1442,0,0,1442,0,0,1,1,4,1,3,7,6,0,Attchd,1958,RFn,1,301,3,3,2,0,0,275,0,0,0,-1,500,4,2007,other,Normal,157900,0,1,0,1,0,0,1,0,1,0,1,0,130,0.55004633691899996,0.147897435897,0.147897435897,-8308,0.20873786407799999,0,0,1,0,0.42163661581099998,36,0,0,0,2,0,2,8652,0,8652,58500,1806,12,6,8652,0,8652,58500,1806,12,6,903,903,9,29250,4326,4326,29250,4326,4326,3927770
815,50,RL,45,8248,4,Lvl,4,Inside,1,Edwards,1Fam,5,7,1918,1950,Gable,Stucco,Stucco,None,0,3,3,BrkTil,3,3,1,0,0,0,0,686,686,GasW,4,1,SBrkr,686,564,0,1250,0,1,1,1,3,1,2,7,6,0,Detchd,1955,Unf,1,280,3,3,1,207,0,96,0,0,0,-1,0,7,2006,WD,Normal,116000,0,0,0,1.5,0,1,1,32,0,0,2,0,183.28888888899999,1.4044010461600001,0.15155189136800001,0.083171677982499997,-7562,0.408163265306,0.45119999999999999,0.82215743440199995,1,0,0,35,0,0,0,2,1,3,3430,2820,6250,41240,1400,15,5,4802,3948,8750,57736,1960,21,7,840,840,9,24744,3750,2058,24744,3750,2058,12275141
816,20,RL,48,12137,2,Lvl,4,CulDSac,1,CollgCr,1Fam,7,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,442,3,3,PConc,4,3,1,0,0,0,0,1649,1649,GasA,5,1,SBrkr,1661,0,0,1661,0,0,2,0,3,1,4,6,6,0,Attchd,1998,RFn,2,598,3,3,2,0,34,0,0,0,0,-1,0,5,2010,WD,Normal,224900,0,0,0,1,0,0,1,0,2,0,0,0,252.85416666699999,1.6616118952900001,0.136854247343,0.136854247343,-10476,0.360024081878,0,0,0.99277543648400002,0,0,35,0,0,0,2,0,2,11627,0,11627,84959,4186,14,7,8305,0,8305,60685,2990,10,5,1794,1794,9,36411,4983,4983,36411,4983,4983,8564268
817,20,RL,69,11425,3,Lvl,4,Corner,1,NAmes,1Fam,5,6,1954,1954,Gable,BrkFace,BrkFace,None,0,3,3,CBlock,3,3,1,3,486,0,0,522,1008,GasA,4,1,SBrkr,1008,0,0,1008,0,0,1,0,2,1,3,4,6,1,Attchd,1954,RFn,1,275,3,3,2,0,0,120,0,0,0,-1,0,7,2006,WD,Normal,137000,0,0,0,1,0,0,1,0,0,0,1,0,165.57971014500001,0.875346206568,0.088227571116000006,0.088227571116000006,-10417,0.27281746031699999,0,0,1,0,0.48214285714299998,30,0,0,0,1,0,1,5040,0,5040,57125,1375,5,5,6048,0,6048,68550,1650,6,6,825,825,9,34275,3024,3024,34275,3024,3024,12275141
818,20,RL,69,13265,3,Lvl,4,CulDSac,1,Mitchel,1Fam,8,5,2002,2002,Hip,CemntBd,CmentBd,BrkFace,148,4,3,PConc,4,3,1,5,1218,0,0,350,1568,GasA,5,1,SBrkr,1689,0,0,1689,1,0,2,0,3,1,4,7,6,2,Attchd,2002,RFn,3,857,3,3,2,150,59,0,0,0,0,-1,0,7,2008,WD,Normal,271000,0,0,0,1,0,0,1,0,3,0,0,0,192.24637681199999,1.0246712573800001,0.127327553713,0.127327553713,-11576,0.50740082889299998,0,0,0.92835997631699996,0,0.72113676731800003,40,0,0,0,2,1,3,13512,0,13512,106120,6856,24,8,8445,0,8445,66325,4285,15,5,2571,2571,9,53060,6756,6756,39795,5067,5067,8553570
819,80,RL,80,8816,4,Lvl,4,Inside,1,ClearCr,1Fam,6,7,1971,1971,Gable,HdBoard,HdBoard,BrkFace,80,3,3,CBlock,3,3,3,5,504,0,0,506,1010,GasA,4,1,SBrkr,1052,0,0,1052,1,0,1,0,3,1,3,6,6,0,Attchd,1971,Unf,2,440,3,3,2,0,0,0,0,0,0,3,0,6,2010,WD,Normal,155000,0,0,0,2,1,0,1,0,1,0,2,0,110.2,0.32027026204499998,0.11932849364799999,0.11932849364799999,-7764,0.41825095057,0,0,0.960076045627,0,0.47908745247099999,42,0,0,0,1,1,2,6312,0,6312,52896,2640,12,6,7364,0,7364,61712,3080,14,7,1320,1320,9,26448,3156,3156,26448,3156,3156,6539025
820,120,RL,44,6371,3,Lvl,4,Inside,1,NridgHt,TwnhsE,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,128,4,3,PConc,4,3,2,5,733,0,0,625,1358,GasA,5,1,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,6,1,Attchd,2010,RFn,2,484,3,3,2,192,35,0,0,0,0,-1,0,6,2010,New,Partial,224000,0,0,0,1,0,0,1,1,2,0,0,0,144.79545454500001,1.1911324542799999,0.21315335112200001,0.21315335112200001,-5013,0.35640648011800002,0,0,1,0,0.53976435935199996,35,0,0,0,2,1,3,9506,0,9506,44597,3388,21,7,6790,0,6790,31855,2420,15,5,1452,1452,9,25484,5432,5432,19113,4074,4074,6539025
821,60,RL,72,7226,3,Lvl,4,CulDSac,1,CollgCr,1Fam,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,0,0,0,0,798,798,GasA,5,1,SBrkr,798,842,0,1640,0,0,2,1,3,1,4,6,6,0,Attchd,2003,RFn,2,595,3,3,2,0,45,0,0,0,0,-1,0,6,2008,WD,Normal,183000,0,0,0,2,0,0,1,0,2,0,0,0,100.361111111,0.33210867367500002,0.22695820647699999,0.110434541932,-6428,0.74561403508799995,0.51341463414599997,1.0551378446099999,1,0,0,35,0,0,0,3,0,3,5586,5894,11480,50582,4165,21,7,3990,4210,8200,36130,2975,15,5,1785,1785,9,28904,6560,3192,21678,4920,2394,8656278
822,20,RM,60,6000,4,Bnk,4,Inside,2,OldTown,2fmCon,4,4,1953,1953,Gable,MetalSd,MetalSd,None,0,2,3,CBlock,2,3,1,0,0,0,0,936,936,GasA,3,0,SBrkr,936,0,0,936,0,0,1,0,2,1,3,4,5,0,Detchd,1974,Unf,2,576,3,3,2,0,32,112,0,0,0,-1,0,2,2009,WD,Normal,93000,1,0,0,1,0,0,1,0,0,1,0,1,100,0.51082562376600005,0.156,0.156,-5064,0.615384615385,0,0,1,0,0,16,0,0,0,1,0,1,3744,0,3744,24000,2304,4,4,3744,0,3744,24000,2304,4,4,1728,1728,9,12000,1872,1872,18000,2808,2808,1874500
823,60,RL,69,12394,3,Lvl,4,Corner,1,Gilbert,1Fam,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0,4,3,PConc,4,3,4,0,0,0,0,847,847,GasA,5,1,SBrkr,847,886,0,1733,0,0,2,1,3,1,4,7,6,1,BuiltIn,2003,Fin,2,433,3,3,2,100,48,0,0,0,0,-1,0,10,2007,WD,Family,225000,0,0,0,2,0,0,1,0,2,0,0,0,179.623188406,0.95675475432799995,0.13982572212399999,0.068339519122200001,-11547,0.51121605667100001,0.51125216387799999,1.04604486423,1,0,0,35,0,0,0,3,0,3,5929,6202,12131,86758,3031,21,7,4235,4430,8665,61970,2165,15,5,1299,1299,9,49576,6932,3388,37182,5199,2541,3446861
824,50,RL,60,9900,4,Lvl,4,Inside,1,SWISU,1Fam,6,7,1940,1950,Gable,VinylSd,VinylSd,None,0,3,3,BrkTil,3,3,1,0,0,0,0,778,778,GasA,3,1,SBrkr,944,545,0,1489,0,0,2,0,3,1,3,7,6,1,Detchd,1940,Unf,1,240,3,3,2,335,0,0,0,0,0,2,0,7,2009,WD,Normal,139500,0,0,0,1.5,0,1,1,10,1,0,2,0,165,1.01160091168,0.15040404040399999,0.095353535353499996,-8956,0.25423728813599999,0.36601746138300001,0.577330508475,0.82415254237299995,0,0,42,0,0,0,2,0,2,5664,3270,8934,59400,1440,12,6,6608,3815,10423,69300,1680,14,7,720,720,9,29700,4467,2832,29700,4467,2832,12077049
825,20,FV,81,11216,4,Lvl,4,Inside,1,Somerst,1Fam,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0,4,3,PConc,4,4,1,0,0,0,0,1489,1489,GasA,5,1,SBrkr,1489,0,0,1489,0,0,2,0,3,1,4,7,6,1,Attchd,2006,RFn,2,776,3,3,2,0,140,0,0,0,0,-1,0,6,2006,New,Partial,232600,0,0,0,1,0,0,1,0,3,0,0,0,138.46913580200001,0.53619829992900003,0.13275677603399999,0.13275677603399999,-9727,0.52115513767599997,0,0,1,0,0,40,0,0,0,2,0,2,11912,0,11912,89728,6208,16,8,7445,0,7445,56080,3880,10,5,2328,2328,9,44864,5956,5956,33648,4467,4467,8269600
826,20,RL,114,14803,4,Lvl,4,Inside,1,NridgHt,1Fam,10,5,2007,2008,Hip,CemntBd,CmentBd,BrkFace,816,5,3,PConc,5,3,3,5,1636,0,0,442,2078,GasA,5,1,SBrkr,2084,0,0,2084,1,0,2,0,2,1,5,7,6,1,Attchd,2007,Fin,3,1220,3,3,2,188,45,0,0,0,0,-1,0,6,2008,New,Partial,385000,0,0,0,1,0,0,1,1,5,0,0,0,129.850877193,0.13018824512499999,0.14078227386299999,0.14078227386299999,-12719,0.585412667946,0,0,0.99712092130499996,0,0.78502879078700005,50,0,0,1,2,1,3,20840,0,20840,148030,12200,30,10,10420,0,10420,74015,6100,15,5,3660,3660,9,74015,10420,10420,44409,6252,6252,8656278
827,45,RM,50,6130,4,Lvl,4,Inside,1,BrkSide,1Fam,5,6,1924,1950,Gable,MetalSd,MetalSd,None,0,3,3,BrkTil,3,3,1,4,784,0,0,0,784,GasA,4,1,SBrkr,784,0,0,784,1,0,1,0,2,1,4,5,6,0,-1.0,1980,-1.0,0,0,-1,-1,2,0,0,116,0,0,0,-1,0,5,2008,WD,Normal,109500,0,0,1,1.5,0,0,1,26,0,0,1,0,122.59999999999999,0.896904018074,0.12789559543199999,0.12789559543199999,-5346,0,0,0,1,0,1,30,0,0,0,1,1,2,3920,0,3920,30650,0,10,5,4704,0,4704,36780,0,12,6,-1,-1,-1,18390,2352,2352,18390,2352,2352,7156710
828,20,RL,65,8529,3,Lvl,4,Inside,1,SawyerW,1Fam,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,5,20,0,0,1434,1454,GasA,5,1,SBrkr,1434,0,0,1434,0,0,2,0,3,1,4,6,6,1,Attchd,2001,RFn,2,527,3,3,2,290,39,0,0,0,0,-1,0,4,2009,WD,Normal,189000,0,0,0,1,0,0,1,0,2,0,0,0,131.215384615,0.70245286052800004,0.16813225466100001,0.16813225466100001,-7095,0.36750348675,0,0,1.01394700139,0,0.013947001394700001,35,0,0,0,2,0,2,10038,0,10038,59703,3689,14,7,7170,0,7170,42645,2635,10,5,1581,1581,9,34116,5736,5736,25587,4302,4302,4723700
829,60,RL,69,28698,2,Low,4,CulDSac,3,ClearCr,1Fam,5,5,1967,1967,Flat,Plywood,Plywood,None,0,3,3,PConc,3,4,4,1,249,4,764,0,1013,GasA,3,1,SBrkr,1160,966,0,2126,0,1,2,1,3,1,3,7,5,0,Attchd,1967,Fin,2,538,3,3,2,486,0,0,0,225,0,-1,0,6,2009,WD,Abnorml,185000,1,0,0,2,0,0,0,0,0,0,0,0,415.91304347800002,1.7963697037099999,0.074081817548299997,0.040420935256800003,-27538,0.46379310344800001,0.45437441204099999,0.83275862068999995,0.87327586206899999,0.65862068965499998,0.21465517241400001,25,0,0,0,3,1,4,5800,4830,10630,143490,2690,20,5,5800,4830,10630,143490,2690,20,5,1614,1614,9,86094,6378,3480,86094,6378,3480,10812395
830,160,FV,24,2544,4,Lvl,4,Inside,1,Somerst,Twnhs,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0,4,3,PConc,4,3,1,0,0,0,0,600,600,GasA,5,1,SBrkr,520,623,80,1223,0,0,2,1,2,1,4,4,6,0,Detchd,2005,RFn,2,480,3,3,2,0,166,0,0,0,0,-1,0,7,2006,WD,Normal,147400,0,0,0,2,0,0,1,0,2,0,0,0,106,1.48538526376,0.48073899371099998,0.204402515723,-2024,0.92307692307699996,0.50940310711400005,1.1980769230799999,1.15384615385,0,0,35,0,0,0,3,0,3,3640,4361,8561,17808,3360,21,7,2600,3115,6115,12720,2400,15,5,1440,1440,9,10176,4892,2080,7632,3669,1560,12275141
831,20,RL,80,11900,3,Lvl,4,Corner,1,NAmes,1Fam,6,5,1957,1957,Gable,HdBoard,HdBoard,BrkFace,387,3,3,CBlock,3,3,1,2,1040,0,0,352,1392,GasA,3,1,FuseA,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,Attchd,1957,RFn,2,458,3,3,2,0,0,0,0,192,0,-1,0,6,2008,WD,Normal,166000,0,0,0,1,0,0,1,0,1,0,0,0,148.75,0.62024040975200001,0.11697478991599999,0.11697478991599999,-10508,0.32902298850599998,0,0,1,0,0.74712643678199997,30,0,0,0,2,1,3,8352,0,8352,71400,2748,18,6,6960,0,6960,59500,2290,15,5,1374,1374,9,35700,4176,4176,35700,4176,4176,8656278
832,160,FV,30,3180,4,Lvl,4,Inside,1,Somerst,TwnhsE,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0,3,3,PConc,4,3,1,0,0,0,0,600,600,GasA,5,1,SBrkr,520,600,80,1200,0,0,2,1,2,1,4,4,6,0,Detchd,2005,RFn,2,480,3,3,2,0,166,0,0,0,0,-1,0,6,2006,WD,Normal,151000,0,0,0,2,0,0,1,0,2,0,0,0,106,1.2622417124500001,0.37735849056600002,0.16352201257900001,-2660,0.92307692307699996,0.5,1.15384615385,1.15384615385,0,0,35,0,0,0,3,0,3,3640,4200,8400,22260,3360,21,7,2600,3000,6000,15900,2400,15,5,1440,1440,9,9540,3600,1560,9540,3600,1560,8269600
833,60,RL,44,9548,3,Lvl,4,CulDSac,1,CollgCr,1Fam,7,6,2003,2003,Gable,VinylSd,VinylSd,BrkFace,223,4,3,PConc,4,3,1,5,483,0,0,458,941,GasA,5,1,SBrkr,941,888,0,1829,1,0,2,1,3,1,4,7,6,1,Attchd,2003,RFn,2,613,3,3,2,192,39,0,0,0,0,-1,0,1,2010,WD,Normal,237000,0,0,0,2,0,0,1,0,2,0,1,0,217,1.59570771962,0.191558441558,0.098554671135300004,-8607,0.65143464399600004,0.48551120831099998,0.94367693942599995,1,0,0.51328374070100002,42,0,0,0,3,1,4,6587,6216,12803,66836,4291,28,7,5646,5328,10974,57288,3678,24,6,1839,1839,9,38192,7316,3764,28644,5487,2823,1638526
834,20,RL,100,10004,4,Lvl,4,Inside,1,NAmes,1Fam,6,6,1964,1964,Gable,HdBoard,Plywood,BrkFace,180,3,3,CBlock,3,3,1,2,196,3,345,975,1516,GasA,3,1,SBrkr,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,Attchd,1964,RFn,2,472,3,3,2,0,0,0,0,152,0,-1,0,2,2009,WD,Normal,167000,0,0,0,1,0,0,1,0,1,0,1,0,100.04000000000001,0.00039992002132700001,0.151539384246,0.151539384246,-8488,0.311345646438,0,0,1,0.22757255936699999,0.129287598945,36,0,0,0,2,0,2,9096,0,9096,60024,2832,12,6,9096,0,9096,60024,2832,12,6,1416,1416,9,30012,4548,4548,30012,4548,4548,1874500
835,20,RL,75,7875,4,Lvl,4,Inside,1,NAmes,1Fam,5,6,1961,1961,Gable,VinylSd,VinylSd,BrkFace,136,3,3,CBlock,3,3,1,2,572,0,0,572,1144,GasA,4,1,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,Attchd,1961,Unf,2,456,3,3,2,0,0,0,0,0,0,2,0,9,2008,WD,Normal,139950,0,0,0,1,0,0,1,0,0,0,1,0,105,0.33647223662100001,0.14526984127000001,0.14526984127000001,-6731,0.39860139860100002,0,0,1,0,0.5,30,0,0,0,1,1,2,5720,0,5720,39375,2280,10,5,6864,0,6864,47250,2736,12,6,1368,1368,9,23625,3432,3432,23625,3432,3432,2883650
836,20,RL,60,9600,4,Lvl,4,Inside,1,Sawyer,1Fam,4,7,1950,1995,Gable,VinylSd,HdBoard,None,0,3,3,CBlock,4,3,1,3,442,0,0,625,1067,GasA,3,1,SBrkr,1067,0,0,1067,0,0,2,0,2,1,4,4,5,0,Attchd,1996,Unf,2,436,3,3,2,290,0,0,0,0,0,-1,0,2,2010,WD,Normal,128000,0,0,0,1,0,0,1,45,0,1,2,0,160,0.98082925301199997,0.111145833333,0.111145833333,-8533,0.40862230553000001,0,0,1,0,0.41424554826600002,28,0,0,0,2,0,2,4268,0,4268,38400,1744,8,4,7469,0,7469,67200,3052,14,7,1308,1308,9,28800,3201,3201,28800,3201,3201,2622350
837,30,RM,90,8100,4,Lvl,4,Inside,1,OldTown,1Fam,5,6,1948,1973,Gable,VinylSd,VinylSd,None,0,3,3,BrkTil,3,3,1,2,338,0,0,1221,1559,GasA,4,1,SBrkr,1559,0,0,1559,1,0,1,0,2,1,3,5,5,0,Detchd,1948,Unf,2,812,3,3,2,0,116,230,0,0,0,2,0,6,2007,other,Normal,153500,0,0,0,1,0,0,1,25,0,0,1,0,90,0,0.19246913580200001,0.19246913580200001,-6541,0.52084669660000005,0,0,1,0,0.21680564464400001,30,0,0,0,1,1,2,7795,0,7795,40500,4060,10,5,9354,0,9354,48600,4872,12,6,2436,2436,9,24300,4677,4677,24300,4677,4677,10603823
838,160,RM,21,1680,4,Lvl,4,Inside,1,BrDale,Twnhs,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,158,3,3,CBlock,3,3,1,3,330,0,0,153,483,GasA,3,1,SBrkr,483,504,0,987,1,0,1,1,2,1,3,5,6,0,Detchd,1973,Unf,1,264,3,3,2,0,0,0,0,0,0,-1,0,11,2008,WD,Normal,100000,0,0,0,2,0,0,1,0,1,0,0,0,80,1.3375041969499999,0.58750000000000002,0.28749999999999998,-1197,0.54658385093200001,0.51063829787199999,1.04347826087,1,0,0.68322981366500002,30,0,0,0,2,1,3,2898,3024,5922,10080,1584,18,6,2415,2520,4935,8400,1320,15,5,792,792,9,5040,2961,1449,5040,2961,1449,3586678
839,20,RL,75,9525,4,Lvl,4,Inside,1,CollgCr,1Fam,5,6,1995,2006,Gable,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,0,0,0,0,1099,1099,GasA,5,1,SBrkr,1099,0,0,1099,0,0,1,1,3,1,4,6,6,0,Attchd,1999,Unf,1,352,3,3,2,278,0,0,0,0,0,-1,0,6,2008,WD,Normal,144000,0,0,0,1,0,0,1,11,0,0,1,0,127,0.52669897292199996,0.11538057742799999,0.11538057742799999,-8426,0.32029117379400002,0,0,1,0,0,30,0,0,0,2,0,2,5495,0,5495,47625,1760,10,5,6594,0,6594,57150,2112,12,6,1056,1056,9,28575,3297,3297,28575,3297,3297,8656278
840,50,RL,70,11767,4,Lvl,4,Inside,1,Edwards,1Fam,5,6,1946,1995,Gable,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,3,352,0,0,416,768,GasA,5,1,SBrkr,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,Detchd,1946,Unf,1,240,3,3,2,0,0,0,0,0,0,-1,0,5,2008,WD,Normal,130500,0,0,0,1.5,0,1,1,49,0,0,1,0,168.09999999999999,0.87606379836500003,0.101980113878,0.065267272881799995,-10999,0.3125,0.35999999999999999,0.5625,1,0,0.45833333333300003,30,0,0,0,1,0,1,3840,2160,6000,58835,1200,5,5,4608,2592,7200,70602,1440,6,6,720,720,9,35301,3600,2304,35301,3600,2304,7156710
841,70,RH,69,12155,3,Lvl,4,Inside,1,SWISU,1Fam,6,8,1925,1950,Gable,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,3,156,0,0,516,672,GasA,3,0,SBrkr,810,672,0,1482,0,0,2,0,4,1,2,7,6,0,Detchd,1934,Unf,1,400,3,3,1,0,0,254,0,0,0,-1,0,3,2008,WD,Normal,140000,0,0,0,2,0,0,1,25,1,0,3,0,176.15942029000001,0.93728287755600004,0.12192513369000001,0.066639243109800003,-11345,0.49382716049399999,0.45344129554700002,0.82962962962999998,0.82962962962999998,0,0.19259259259299999,48,0,0,0,2,0,2,4860,4032,8892,72930,2400,12,6,6480,5376,11856,97240,3200,16,8,1200,1200,9,36465,4446,2430,36465,4446,2430,3213095
842,70,RM,60,10440,4,Lvl,4,Inside,1,OldTown,1Fam,5,8,1904,2002,Gable,MetalSd,MetalSd,None,0,3,3,PConc,3,3,1,0,0,0,0,650,650,GasA,4,1,SBrkr,958,581,0,1539,0,0,2,0,3,1,4,8,6,1,Detchd,1983,Unf,2,686,4,3,1,70,78,68,0,0,0,-1,0,6,2008,WD,Normal,157500,0,0,0,2,0,0,1,98,0,0,3,0,174,1.06471073699,0.14741379310300001,0.091762452107299997,-9482,0.71607515657599996,0.37751786874600002,0.60647181628400004,0.67849686847599999,0,0,40,0,0,0,2,0,2,4790,2905,7695,52200,3430,10,5,7664,4648,12312,83520,5488,16,8,2744,2058,12,31320,4617,2874,31320,4617,2874,8656278
843,80,RL,82,9020,4,Lvl,4,Inside,1,NAmes,1Fam,6,7,1966,1966,Gable,HdBoard,HdBoard,BrkFace,183,3,3,CBlock,3,3,4,2,312,4,539,276,1127,GasA,3,1,SBrkr,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,Attchd,1966,RFn,2,490,4,4,2,0,129,0,0,0,0,4,0,5,2008,WD,Normal,174900,0,0,0,2,1,0,1,0,1,0,2,0,110,0.29376111852800002,0.129157427938,0.129157427938,-7855,0.42060085836900002,0,0,0.96738197424899997,0.46266094420600001,0.26781115879799999,42,0,0,0,2,1,3,6990,0,6990,54120,2940,18,6,8155,0,8155,63140,3430,21,7,1960,1960,16,27060,3495,3495,27060,3495,3495,7156710
844,90,RL,80,8000,4,Lvl,4,Corner,1,NAmes,Duplex,5,4,1961,1961,Gable,BrkFace,BrkFace,None,0,3,3,CBlock,3,3,1,0,0,0,0,1800,1800,GasA,5,0,SBrkr,1800,0,0,1800,0,0,2,0,6,2,3,10,6,0,-1.0,1980,-1.0,0,0,-1,-1,2,0,0,0,0,0,0,-1,0,7,2007,WD,Normal,141000,0,0,1,1,0,0,1,0,0,0,0,1,100,0.22314355131399999,0.22500000000000001,0.22500000000000001,-6200,0,0,0,1,0,0,20,0,1,0,2,0,2,9000,0,9000,40000,0,10,10,7200,0,7200,32000,0,8,8,-1,-1,-1,24000,5400,5400,24000,5400,5400,9965239
845,50,RM,100,12665,3,Lvl,4,Inside,1,OldTown,1Fam,5,8,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,2,0,0,0,0,876,876,GasA,4,1,SBrkr,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,Detchd,1949,Unf,3,720,3,3,2,418,0,194,0,0,0,-1,0,6,2008,WD,Normal,153900,0,0,0,1.5,0,1,1,35,0,0,3,0,126.65000000000001,0.23625719045999999,0.111804184761,0.069166995657300001,-11789,0.82191780821899996,0.38135593220300001,0.616438356164,1,0,0,40,0,1,0,2,0,2,4380,2700,7080,63325,3600,10,5,7008,4320,11328,101320,5760,16,8,2160,2160,9,37995,4248,2628,37995,4248,2628,8656278
846,85,RL,69,16647,3,Lvl,4,CulDSac,1,Sawyer,1Fam,5,5,1975,1981,Gable,HdBoard,HdBoard,None,0,3,3,CBlock,4,3,4,4,1390,0,0,0,1390,GasA,3,1,SBrkr,1701,0,0,1701,1,0,2,0,3,1,3,6,5,2,Basment,1975,Fin,2,611,3,3,2,0,0,0,0,0,0,-1,0,1,2007,WD,Normal,171000,0,0,0,2,1,0,1,6,0,0,0,0,241.26086956500001,1.2517722898000001,0.10218057307599999,0.10218057307599999,-14946,0.35920047031199998,0,0,0.81716637272199999,0,0.81716637272199999,25,1,0,0,2,1,3,8505,0,8505,83235,3055,15,5,8505,0,8505,83235,3055,15,5,1833,1833,9,49941,5103,5103,49941,5103,5103,2382050
847,60,RL,75,9317,4,Lvl,4,Inside,1,SawyerW,1Fam,7,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,137,4,3,PConc,4,3,1,4,513,0,0,227,740,GasA,5,1,SBrkr,1006,769,0,1775,1,0,2,1,3,1,4,7,6,1,Attchd,1993,Unf,2,425,3,3,2,234,72,192,0,0,0,-1,0,7,2009,WD,Normal,213000,0,0,0,2,0,0,1,0,2,0,0,0,124.226666667,0.50461974037799995,0.19051196737100001,0.10797466995799999,-8311,0.42246520874799998,0.43323943661999997,0.76441351888700004,0.73558648111299996,0,0.50994035785299996,35,0,0,0,3,1,4,7042,5383,12425,65219,2975,28,7,5030,3845,8875,46585,2125,20,5,1275,1275,9,37268,7100,4024,27951,5325,3018,12077049
848,20,RL,36,15523,3,Lvl,4,CulDSac,1,CollgCr,1Fam,5,6,1972,1972,Gable,HdBoard,Plywood,None,0,3,3,CBlock,3,3,3,3,460,0,0,404,864,GasA,5,1,SBrkr,864,0,0,864,1,0,1,0,3,1,3,5,6,1,Attchd,1972,Unf,1,338,3,3,2,0,0,0,0,0,0,-1,0,8,2009,WD,Normal,133500,0,0,0,1,0,0,1,0,0,0,1,0,431.194444444,2.4830401971099998,0.0556593441989,0.0556593441989,-14659,0.39120370370399998,0,0,1,0,0.53240740740699999,30,0,0,0,1,1,2,4320,0,4320,77615,1690,10,5,5184,0,5184,93138,2028,12,6,1014,1014,9,46569,2592,2592,46569,2592,2592,4970129
